ID,CITY,COUN,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUS,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,Field1,Field3,Field2,MYKEY,SIT,STATE,
11082,1,1,82,2,22,1,1,6,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shame,0,0,110826,[ Can not think of anything.],1,
11082,1,1,82,2,22,1,1,6,7,1,7,4,2,2,1,1,2,0,0,0,0,0,0,0,1,3,0,0,1,5,0,1,2,0,1,guilt,2,2,110827,Squeezed the puppy in the door.,1,
11083,1,1,83,1,27,8,2,7,4,1,1,2,4,2,0,0,1,1,0,1,0,0,0,2,3,1,1,1,0,4,0,3,0,3,0,joy,4,2,110831,"When I was notified that I had been accepted as a Psychology 
student.",1,
11083,1,1,83,1,27,8,2,7,4,1,2,3,3,3,0,1,-1,0,0,0,0,0,0,1,1,3,0,0,0,5,0,3,2,1,1,fear,3,3,110832,"Motor failure on a boat outside Gottenburg when we were in heavy  
seas and the wind was strong.  As we could not steer the boat we 
drifted towards the rocks.  We did not succeed in attracting the 
attention of any passerby until 4 hours had elapsed.",1,
11083,1,1,83,1,27,8,2,7,4,1,3,1,1,4,2,0,0,1,0,0,0,0,1,1,3,2,3,3,2,1,3,2,1,1,0,anger,1,4,110833,"A lady I live with had not bothered to clean up before she went   
on holiday (I live in a collective).",1,
11083,1,1,83,1,27,8,2,7,4,1,4,4,4,4,1,1,-1,1,0,0,0,0,0,3,2,3,2,0,0,1,0,2,1,0,1,sadness,4,4,110834,When I heard that a good friend had committed suicide.,1,
11083,1,1,83,1,27,8,2,7,4,1,5,3,3,4,4,0,-1,1,0,0,0,0,2,3,1,3,3,0,3,1,3,2,0,0,0,disgust,3,4,110835,"I was present when they found a shop-keeper dead in his shop. 
He had been shot with a shotgun at close range.",1,
11083,1,1,83,1,27,8,2,7,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shame,0,0,110836,"[ I do not remember when I last felf ashamed.  I do not usually 
feel ashamed of what I do.]",1,
11083,1,1,83,1,27,8,2,7,4,1,7,1,2,1,1,0,0,0,0,0,0,1,0,2,3,3,0,3,0,3,3,2,2,0,0,guilt,2,1,110837,"My mother accused me of not visiting her enough when she was in 
hospital for an eye operation.",1,
11086,1,1,86,1,24,1,2,0,6,2,1,4,4,2,0,0,1,1,0,1,0,0,0,2,3,1,1,0,1,4,1,3,3,3,0,joy,4,2,110861,"After I had made my debut at Ullevi against IFK, Gottenburg and 
got a good write up in the paper.",1,
11086,1,1,86,1,24,1,2,0,6,2,2,4,2,3,0,0,0,0,0,0,0,0,0,1,0,3,0,2,2,1,2,0,2,0,0,fear,2,3,110862,"When I was 7-8 years old, I woke up one night and found myself 
alone at home.  My mother had gone out to buy cigarattes from a 
machine.",1,
11086,1,1,86,1,24,1,2,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anger,0,0,110863,[ No response.],1,
11086,1,1,86,1,24,1,2,0,6,2,4,3,4,3,1,0,-1,0,0,0,0,0,0,2,2,0,0,0,1,5,0,2,0,3,0,sadness,4,3,110864,"When I found out that I had failed to pass my exams during the 
term by one point.  The fact that exactly the same thing had 
happened last term did not help.",1,
11086,1,1,86,1,24,1,2,0,6,2,5,4,2,3,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,3,2,1,0,0,disgust,2,3,110865,"When I was touring Asia with my present football team, I saw old 
Europeans with young asiatic prostitutes.",1,
11086,1,1,86,1,24,1,2,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shame,0,0,110866,[ No response.],1,
11086,1,1,86,1,24,1,2,0,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,guilt,0,0,110867,[ No response.],1,
11087,1,1,87,1,28,0,2,7,6,1,1,2,3,2,0,0,1,0,1,0,0,0,0,1,2,1,1,1,0,5,1,3,3,3,0,joy,3,2,110871,"As an evening class teacher I got positive feedback.  When the 
atmosphere is good and a kind of relaxed understanding exists.",1,
11087,1,1,87,1,28,0,2,7,6,1,2,4,2,3,1,0,0,0,0,0,0,0,0,0,1,3,2,2,0,1,2,0,1,0,0,fear,2,3,110872,"After mischieviously ringing on the chemist's trade-entrance 
doorbell and getting caught by him.",1,
11087,1,1,87,1,28,0,2,7,6,1,3,3,2,3,2,0,0,1,0,0,0,0,1,1,1,3,2,1,3,5,3,0,1,0,0,anger,2,3,110873,The sight of a man who ran amok (fighting) at a dance.,1,
11087,1,1,87,1,28,0,2,7,6,1,4,4,3,3,0,0,0,1,0,0,1,0,0,2,2,3,3,1,1,1,0,1,1,2,1,sadness,3,3,110874,When out of work.,1,
11087,1,1,87,1,28,0,2,7,6,1,5,4,1,3,0,1,0,1,0,0,0,0,1,1,1,3,3,1,1,5,0,0,0,0,1,disgust,1,3,110875,"With my mouth full of bun, I drank directly from a packet of milk 
which turned out to be weeks old (completely separated).  It took 
a while for the milk to seep through the bun.",1,
11087,1,1,87,1,28,0,2,7,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shame,0,0,110876,[ No response.],1,
11087,1,1,87,1,28,0,2,7,6,1,7,4,2,2,1,0,0,0,0,0,0,0,0,1,1,3,0,1,1,3,2,1,2,0,0,guilt,2,2,110877,A boy who shot dead a squirrel.,1,
11088,1,1,88,2,30,0,2,2,6,1,1,1,3,2,0,0,1,1,0,1,0,0,0,2,2,1,1,0,0,4,0,3,2,1,0,joy,3,2,110881,"When I was accepted as supervisor for a student teacher.  The 
notification came by post.",1,
11088,1,1,88,2,30,0,2,2,6,1,2,4,4,4,1,0,-1,0,1,0,0,0,0,2,1,3,0,1,1,5,0,3,0,0,0,fear,4,4,110882,"When I was involved in a car accident last November, after the 
first fall of snow.  I lost control of the car and it spun round 
and landed on the opposite side of the road, on the hard 
shoulder.  It was stopped by a pole on top of a bank sloping down 
to a stream.",1,
11088,1,1,88,2,30,0,2,2,6,1,3,4,4,4,2,0,0,1,0,0,0,1,2,1,1,3,3,3,3,5,3,0,1,0,0,anger,4,4,110883,"With the job appointments committee when the headmaster in charge 
explained that a male teacher was more suitable for the 
particular post.  I had more years of service than the male 
teacher, but this was not taken into consideration.  I could have 
been given a less attractive job if things had gone the way the 
headmaster wanted.",1,
11088,1,1,88,2,30,0,2,2,6,1,4,2,4,4,0,1,0,3,0,0,0,0,1,2,1,3,2,0,0,1,0,0,3,0,1,sadness,4,4,110884,"A colleague's 17 year old daughter is seriously ill with cancer 
and has only a year to live.  I  heard about it 6 weeks ago.",1,
11088,1,1,88,2,30,0,2,2,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,110885,[ No response.],1,
11088,1,1,88,2,30,0,2,2,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shame,0,0,110886,[ No response.],1,
11088,1,1,88,2,30,0,2,2,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,guilt,0,0,110887,[ No response.],1,
21001,1,2,1,2,21,1,2,5,1,9,1,1,3,4,1,0,1,1,1,1,0,0,1,1,1,1,1,1,2,4,1,3,3,3,0,joy,3,4,210011,"When a close friend met me at the station in the middle of the 
night, when I came back from a long and tiring journey.",1,
21001,1,2,1,2,21,1,2,5,1,9,2,3,3,4,3,0,1,2,0,0,1,0,1,1,2,3,0,3,1,1,0,1,0,0,1,fear,3,4,210012,"Having quarreled with a boyfriend, he threatened to leave me.",1,
21001,1,2,1,2,21,1,2,5,1,9,3,2,1,3,1,0,2,1,-1,0,0,0,2,1,2,3,3,3,2,5,0,1,1,3,0,anger,1,3,210013,"Someone didn't show up at a meeting in spite of having agreed to 
come.",1,
21001,1,2,1,2,21,1,2,5,1,9,4,3,4,4,0,1,0,2,0,0,1,0,0,1,2,3,0,0,0,1,0,0,0,0,2,sadness,4,4,210014,"When I understood that my marriage was falling apart, and we 
decided to be legally separated.",1,
21001,1,2,1,2,21,1,2,5,1,9,5,3,4,4,0,1,-1,0,0,0,0,0,0,1,2,3,0,0,0,1,3,0,0,1,1,disgust,4,4,210015,"At an anti-pornography meeting, when samples from films and 
magazines were shown.",1,
21001,1,2,1,2,21,1,2,5,1,9,6,4,4,4,4,2,2,2,-1,0,1,0,0,3,2,3,0,0,2,1,3,1,0,0,3,shame,4,4,210016,Comments from other children on my alcoholic father,1,
21001,1,2,1,2,21,1,2,5,1,9,7,2,4,3,2,0,2,1,-1,0,0,0,0,3,3,3,0,1,1,3,1,1,1,0,0,guilt,4,3,210017,"Having failed to help with the 5th of March arrangements (Women's 
Day), although I had previously promised to take part in the 
work.",1,
21002,1,2,2,1,25,1,2,6,4,9,1,4,4,1,0,0,1,1,0,1,0,0,0,3,2,1,1,0,0,0,0,2,2,3,0,joy,4,1,210021,"When I was able to buy my new car, after lots of problems.",1,
21002,1,2,2,1,25,1,2,6,4,9,2,4,3,4,0,0,0,0,0,0,0,0,1,3,1,3,3,0,1,0,0,3,3,2,0,fear,3,4,210022,"After my car accident, when I woke up in a heap of stones.",1,
21002,1,2,2,1,25,1,2,6,4,9,3,4,1,4,0,0,0,2,0,0,0,0,0,1,3,3,0,0,0,0,1,2,2,1,0,anger,1,4,210023,"When I tried to put up a tent some years ago, I was teased and 
hindered by my cousin.",1,
21002,1,2,2,1,25,1,2,6,4,9,4,4,4,3,3,1,2,2,0,0,1,0,1,1,1,3,2,2,0,4,0,2,2,0,2,sadness,4,3,210024,When my grandfather died.,1,
21002,1,2,2,1,25,1,2,6,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,210025,NO RESPONSE.,1,
21002,1,2,2,1,25,1,2,6,4,9,6,1,3,2,1,0,0,1,0,0,0,0,0,2,2,3,2,0,4,0,2,1,0,1,0,shame,3,2,210026,"Hit a dog with my car, and didn't stop.",1,
21002,1,2,2,1,25,1,2,6,4,9,7,4,4,3,2,0,0,1,0,0,0,1,0,2,1,3,3,0,1,2,0,3,3,1,0,guilt,4,3,210027,"Car accident. I let a 16-year old, incompetent parson take the 
wheel and I feel very guilty about what happened even though I 
suffered the worst injuries.",1,
21003,1,2,3,1,26,1,2,7,1,9,1,4,3,2,0,0,1,1,0,1,0,0,2,2,2,1,1,0,0,4,0,3,3,0,0,joy,3,2,210031,When I was admitted to a certain school as a student.,1,
21003,1,2,3,1,26,1,2,7,1,9,2,4,4,2,1,0,2,2,-1,0,0,0,2,2,2,3,3,0,0,5,0,3,3,0,0,fear,4,2,210032,"My father has a chronic desease. In the autumn of 1983 he had a 
very strong fit or seizure.",1,
21003,1,2,3,1,26,1,2,7,1,9,3,4,3,3,1,0,0,0,0,0,0,1,2,1,1,3,2,3,2,5,3,2,2,0,0,anger,3,3,210033,"A drunken friend of mine was beating up another friend, who was 
also drunk.",1,
21003,1,2,3,1,26,1,2,7,1,9,4,2,4,2,1,0,0,1,-1,0,0,0,1,2,2,2,3,0,0,4,0,2,2,1,0,sadness,4,2,210034,"When I didn't get a certain job at Lillehammer which I wanted 
very much.",1,
21003,1,2,3,1,26,1,2,7,1,9,5,3,4,2,1,0,2,0,-1,0,0,0,1,2,1,3,3,3,3,3,0,1,1,0,0,disgust,4,2,210035,"My boss on the job failed to keep his promise about something he 
knew was extremely important to me.",1,
21003,1,2,3,1,26,1,2,7,1,9,6,4,4,3,2,0,2,0,0,0,0,0,1,3,2,3,2,2,0,2,0,1,2,1,0,shame,4,3,210036,An exam where questions about very specific knowledge were asked.,1,
21003,1,2,3,1,26,1,2,7,1,9,7,4,4,3,0,0,0,0,-1,0,0,0,0,2,1,3,2,2,1,1,3,1,1,1,0,guilt,4,3,210037,"I hit my little sisiter on the head with a stone while we were 
fighting.",1,
21004,1,2,4,1,22,1,2,7,6,9,1,4,4,2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,3,4,0,0,2,0,0,joy,4,2,210041,"When my father managed to begin a ""new life"" after the divorce 
from my mother; resulting in a new little sister for me.",1,
21004,1,2,4,1,22,1,2,7,6,9,2,4,4,4,3,0,-1,0,0,0,0,0,0,1,1,3,0,1,1,5,0,2,3,1,0,fear,4,4,210042,"A ""near-accident"" in a car, driving too fast on an icy road.",1,
21004,1,2,4,1,22,1,2,7,6,9,3,3,4,4,3,1,0,1,1,0,0,0,1,1,2,3,3,3,0,5,2,3,2,2,1,anger,4,4,210043,"My mother and her friends were speaking badly about my father 
when they were separated, and my brothers and sisters and myself 
were allowed to listen.",1,
21004,1,2,4,1,22,1,2,7,6,9,4,3,4,2,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,5,1,3,3,0,0,sadness,4,2,210044,"Being bored in school, not being able to marry and have children.",1,
21004,1,2,4,1,22,1,2,7,6,9,5,3,4,4,2,0,-1,0,0,0,0,1,0,2,2,3,3,3,0,3,3,0,3,3,0,disgust,4,4,210045,"When my mother's new husband treated her and my brothers and 
sisters badly.",1,
21004,1,2,4,1,22,1,2,7,6,9,6,4,4,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,3,2,1,0,0,0,shame,4,3,210046,Stealing from my mother's purse when I was a little boy.,1,
21004,1,2,4,1,22,1,2,7,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,guilt,0,0,210047,NO RESPONSE.,1,
21005,1,2,5,1,26,1,0,8,8,9,1,3,3,2,0,0,1,1,0,1,0,0,0,1,2,1,1,1,2,2,1,3,3,0,0,joy,3,2,210051,"I was in hospital, and then was visited by someone quite 
unexpected.",1,
21005,1,2,5,1,26,1,0,8,8,9,2,4,3,3,1,0,0,1,0,1,0,0,0,2,1,3,2,0,4,0,1,1,0,1,0,fear,3,3,210052,"I was hunting, and was lost in the fog in the mountains.",1,
21005,1,2,5,1,26,1,0,8,8,9,3,2,1,1,1,0,0,1,0,0,0,0,2,2,2,2,2,2,3,5,0,2,0,0,0,anger,1,1,210053,"I was accused of a misdemeanour, unjustly.",1,
21005,1,2,5,1,26,1,0,8,8,9,4,4,4,3,0,1,0,2,0,1,1,0,0,3,2,3,3,2,1,3,0,1,0,0,2,sadness,4,3,210054,When my girlfriend left me.,1,
21005,1,2,5,1,26,1,0,8,8,9,5,4,1,1,0,0,-1,0,0,0,0,0,0,2,1,3,2,0,1,1,2,0,2,1,0,disgust,1,1,210055,Slaughtering of animals.,1,
21005,1,2,5,1,26,1,0,8,8,9,6,4,4,3,1,0,0,1,0,0,0,0,1,2,1,3,0,0,1,3,3,1,0,0,0,shame,4,3,210056,"I entered the wrong room, and got into a bed where someone 
already was sleeping.",1,
21005,1,2,5,1,26,1,0,8,8,9,7,4,4,2,0,0,0,0,0,0,0,0,0,2,2,3,0,2,1,3,2,1,0,0,0,guilt,4,2,210057,I failed to show up at an agreed date.,1,
21006,1,2,6,1,28,1,2,4,1,9,1,4,1,3,1,0,1,0,-1,0,0,0,0,1,2,1,1,0,1,0,1,3,0,0,0,joy,1,3,210061,"When I finally managed to get a specific sound from my guitar, 
after baving tried for a long time.",1,
21006,1,2,6,1,28,1,2,4,1,9,2,4,3,1,4,2,2,0,0,0,0,0,0,1,2,3,1,0,1,1,3,2,0,0,2,fear,3,1,210062,"Climbing a mountain, I got stuck and realized I could get neither 
up nor down.",1,
21006,1,2,6,1,28,1,2,4,1,9,3,4,0,4,3,0,2,0,-1,0,0,0,0,3,3,3,3,0,3,0,3,2,0,1,0,anger,0,4,210063,Meeting generally dominating persons in social occasions.,1,
21006,1,2,6,1,28,1,2,4,1,9,4,3,4,3,0,0,0,0,0,0,0,0,0,1,1,3,3,0,3,5,0,2,1,3,0,sadness,4,3,210064,"Discovering that Lillehammer provided no musical environment that 
suits my taste, even though I had been told so.",1,
21006,1,2,6,1,28,1,2,4,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,210065,Can't describe any disgust situation.,1,
21006,1,2,6,1,28,1,2,4,1,9,6,4,4,3,1,0,2,1,0,0,0,0,1,1,2,3,3,2,0,4,0,1,0,0,0,shame,4,3,210066,"When the cast general election resulted in Norway getting a 
conservative government.",1,
21006,1,2,6,1,28,1,2,4,1,9,7,4,4,4,3,1,0,2,0,0,1,1,0,1,2,3,0,3,0,1,0,0,2,0,2,guilt,4,4,210067,"A friend of mine shot himself through the head after having told 
me and others that he would do so.",1,
21007,1,2,7,2,33,2,2,8,1,9,1,4,4,4,0,1,0,2,0,1,1,0,1,1,2,1,1,0,0,1,0,3,0,1,2,joy,4,4,210071,When my children were born.,1,
21007,1,2,7,2,33,2,2,8,1,9,2,3,3,4,2,0,-1,2,0,0,0,0,2,1,1,3,0,0,3,0,0,3,2,3,0,fear,3,4,210072,"When I almost ran over a small boy who suddenly was in front of 
my car.",1,
21007,1,2,7,2,33,2,2,8,1,9,3,3,4,4,3,0,2,2,0,0,0,0,1,1,2,3,1,3,2,1,3,3,1,3,0,anger,4,4,210073,"When my father phoned me to come home from my vacation, since he 
no longer had the time to look after my garden and animals.",1,
21007,1,2,7,2,33,2,2,8,1,9,4,2,4,3,1,0,0,1,1,0,1,0,0,2,1,3,0,0,4,1,0,0,3,0,1,sadness,4,3,210074,When I was told that a good friend was seriously ill.,1,
21007,1,2,7,2,33,2,2,8,1,9,5,4,4,4,3,0,0,1,0,0,0,0,1,2,1,3,0,3,2,3,3,2,1,3,0,disgust,4,4,210075,"When I learned that a relative had been spreading rumours about 
me.",1,
21007,1,2,7,2,33,2,2,8,1,9,6,4,4,3,2,0,2,1,1,1,0,0,0,3,1,3,3,1,1,3,2,1,1,1,0,shame,4,3,210076,"I was talking badly about a person to some friends, and 
discovered that his daughter was listening.",1,
21007,1,2,7,2,33,2,2,8,1,9,7,4,4,3,1,1,0,2,1,0,1,0,0,3,3,3,2,2,1,1,2,1,1,0,2,guilt,4,3,210077,"When my ex-husband left our house, and the children cried because 
he was not coming back.",1,
21008,1,2,8,2,21,1,2,2,4,9,1,3,4,4,2,1,1,2,0,1,1,0,1,1,2,1,1,0,4,4,1,3,3,0,2,joy,4,4,210081,"When my special friend said ""I love you"" for the first time.",1,
21008,1,2,8,2,21,1,2,2,4,9,2,3,1,4,3,0,0,0,-1,0,0,0,0,1,1,3,2,0,4,4,0,2,2,1,0,fear,1,4,210082,"After having watched a crime show on the TV, I was about to take 
the dog for a walk. Then, suddenly, there was a man on the 
porch... (We live some distance away from other people).",1,
21008,1,2,8,2,21,1,2,2,4,9,3,1,4,3,1,0,0,2,0,0,0,0,2,1,1,3,3,3,4,1,2,1,1,3,0,anger,4,3,210083,When my car suddenly broke down !,1,
21008,1,2,8,2,21,1,2,2,4,9,4,2,4,4,2,0,-1,1,0,0,1,0,0,2,1,3,2,3,2,5,3,1,1,0,1,sadness,4,4,210084,When an earlier friend was spreading negative rumours about me.,1,
21008,1,2,8,2,21,1,2,2,4,9,5,2,1,2,0,0,0,1,0,0,0,0,0,2,1,3,2,2,4,4,2,2,2,1,0,disgust,1,2,210085,"There is a certain person, whom I only have seen. He makes me 
cringe, feel disgust.",1,
21008,1,2,8,2,21,1,2,2,4,9,6,4,4,4,3,0,-1,1,-1,0,0,0,0,3,1,3,1,3,1,3,3,1,2,0,0,shame,4,4,210086,Cheating to get the best grade on a test in 7th grade.,1,
21008,1,2,8,2,21,1,2,2,4,9,7,4,4,4,2,1,0,0,1,0,0,0,2,2,2,3,3,3,1,1,0,1,2,0,1,guilt,4,4,210087,"A kitten had wandered into our office, and I was told to take it 
back across the street. When I crossed back, the kitten followed 
me and was run over and killed by a car.",1,
21009,1,2,9,2,21,1,2,8,1,9,1,1,4,2,1,0,0,0,0,0,0,0,0,1,3,1,1,0,1,4,0,3,0,0,0,joy,4,2,210091,When my term paper was evaluated.,1,
21009,1,2,9,2,21,1,2,8,1,9,2,4,2,3,2,0,0,1,1,0,0,0,0,1,2,3,0,0,0,1,3,0,0,1,0,fear,2,3,210092,"After seeing a terror movie at the cinema, I was so scared that I 
couldn't even drive the car into the garage. I often thought 
about the film afterwards, hoping such things couldn't exist in 
the ""real world"".",1,
21009,1,2,9,2,21,1,2,8,1,9,3,4,1,2,1,0,0,2,0,0,0,0,1,1,2,0,0,0,4,4,2,0,0,1,0,anger,1,2,210093,"Angry with my brother, who was making fun of me, teasing me.",1,
21009,1,2,9,2,21,1,2,8,1,9,4,4,4,4,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,sadness,4,4,210094,When my gradmother died.,1,
21012,1,2,12,2,23,1,1,4,5,9,6,2,3,3,1,0,2,0,0,0,0,0,0,3,1,3,0,0,1,5,2,1,1,0,0,shame,3,3,210126,I overreacted towards my mother and felt ashamed afterwards.,1,
21012,1,2,12,2,23,1,1,4,5,9,7,1,3,3,3,1,0,2,0,0,0,0,2,3,2,3,2,3,1,3,0,1,1,0,1,guilt,3,3,210127,"When my parents work very hard and get tired - while I go to 
school and study instead of helping them. I feel that I'm letting 
them down, disappointing them.",1,
21013,1,2,13,1,29,1,2,4,1,9,1,4,4,3,0,0,1,1,0,1,0,0,0,1,2,1,0,0,4,4,0,0,3,3,0,joy,4,3,210131,Got in touch with earlier friends after a long absence.,1,
21013,1,2,13,1,29,1,2,4,1,9,2,4,3,3,0,0,0,0,0,0,0,0,1,3,1,3,3,0,1,5,0,2,0,0,0,fear,3,3,210132,I lost my way on a trip in the mountains.,1,
21013,1,2,13,1,29,1,2,4,1,9,3,4,4,4,1,0,0,0,0,0,0,0,0,2,2,3,3,3,2,3,3,0,1,1,0,anger,4,4,210133,"Being subject to unfair treatment in a working group, someone 
""bending the rules"" was protected by the boss. This resulted in 
more work for the others.",1,
21013,1,2,13,1,29,1,2,4,1,9,4,4,4,4,0,1,0,1,0,0,1,0,0,2,2,2,0,2,0,1,0,2,2,1,2,sadness,4,4,210134,The death of a close friend.,1,
21013,1,2,13,1,29,1,2,4,1,9,5,4,4,4,0,0,0,0,0,0,0,1,0,2,1,3,0,0,4,3,3,2,1,3,0,disgust,4,4,210135,"Was confronted with a person having negative thoughts of other 
people because of their social status, beliefs, color and 
outlook on life (perspective).",1,
21013,1,2,13,1,29,1,2,4,1,9,6,4,4,3,1,1,0,0,0,0,0,0,0,3,2,3,0,2,3,5,0,1,1,1,1,shame,4,3,210136,"Feeling inadequate in a group situation, being unable to convey 
my own thoughts and feelings.",1,
21013,1,2,13,1,29,1,2,4,1,9,7,4,4,3,0,1,0,0,0,0,0,0,0,2,2,3,0,1,1,5,3,1,3,1,1,guilt,4,3,210137,I failed to complete a working task within the agreed time.,1,
21014,1,2,14,2,26,1,2,5,1,9,1,1,4,3,0,0,1,2,1,1,0,0,2,1,3,1,1,0,0,1,1,3,3,3,0,joy,4,3,210141,"Receiving a much wanted letter from a very good friend who lives 
abroad.",1,
21014,1,2,14,2,26,1,2,5,1,9,2,1,3,2,3,1,0,0,-1,0,0,1,0,2,2,2,3,0,3,3,0,3,1,1,1,fear,3,2,210142,"Before getting back the results of a test in school, when I had 
worked very hard and was worried about not succeeding.",1,
21014,1,2,14,2,26,1,2,5,1,9,3,1,1,2,1,0,2,2,-1,0,0,1,1,3,2,3,2,2,2,4,1,1,1,1,0,anger,1,2,210143,"One of my best friends accused me of giving up to early on 
problems. It was only a casual remark on her side, but I was 
angry and hurt.",1,
21014,1,2,14,2,26,1,2,5,1,9,4,1,4,3,1,2,2,1,-1,0,0,1,2,2,3,3,3,2,0,1,1,0,1,3,2,sadness,4,3,210144,"Realizing that school will soon be over, and we will all go 
different ways, perhaps never meeting again our friends from this 
year.",1,
21014,1,2,14,2,26,1,2,5,1,9,5,2,2,2,1,0,2,1,0,0,0,1,2,1,1,2,2,3,3,5,3,2,2,3,0,disgust,2,2,210145,"In a public swimming hall I saw a very aggressive man who 
practically attacked the children who got in his way when he was 
swimming.",1,
21014,1,2,14,2,26,1,2,5,1,9,6,2,3,3,1,1,2,3,-1,0,0,0,2,2,2,3,0,0,1,5,2,1,1,1,1,shame,3,3,210146,"I was making very strong statements about infidelity in couples.
Then I discovered that one of my best friends, who had just been through
a very sad case of mutual infidelity, was listening.",1,
21014,1,2,14,2,26,1,2,5,1,9,7,2,4,3,2,1,0,0,-1,0,0,1,1,2,3,3,3,2,1,1,2,1,1,1,1,guilt,4,3,210147,"I had planned a trip to the South during Easter, together with a 
friend. She was very sorry when I changed my mind and decided not 
to go after all.",1,
21015,1,2,15,2,27,8,0,5,7,9,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,2,4,0,0,0,0,1,joy,1,0,210151,"A friend which I hadn't seen for years, sent me a small present.",1,
21015,1,2,15,2,27,8,0,5,7,9,2,1,0,4,3,0,0,2,0,0,0,0,1,2,1,3,3,0,3,1,3,1,0,1,0,fear,0,4,210152,"One dark night with no street lights, a car was obviously 
following me.",1,
21015,1,2,15,2,27,8,0,5,7,9,3,3,3,3,3,0,0,1,1,0,0,0,2,1,1,3,2,3,0,5,2,2,0,0,0,anger,3,3,210153,"I was subject to false accusations, and got very angry.",1,
21015,1,2,15,2,27,8,0,5,7,9,4,2,4,4,0,0,0,1,0,0,1,0,0,3,1,3,0,3,4,1,0,0,0,0,1,sadness,4,4,210154,"I was told by a good friend that we couldn't be friends any more 
because of his relationship with another girl.",1,
21015,1,2,15,2,27,8,0,5,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,disgust,0,0,210155,"This is difficult, since I don't remember feeling disgust towards 
anyone.",1,
21015,1,2,15,2,27,8,0,5,7,9,6,3,2,0,1,0,0,0,0,0,0,0,0,3,2,3,0,0,1,0,0,1,0,1,0,shame,2,0,210156,"If I don't go to lectures, I often feel ashamed.",1,
21015,1,2,15,2,27,8,0,5,7,9,7,3,3,3,2,0,0,0,0,0,0,0,2,2,2,2,0,3,0,5,2,1,2,3,0,guilt,3,3,210157,"I was very angry with a girlfriend for interferring a little too 
much with my personal affairs. I told her so rather strongly and 
she started crying.",1,
21016,1,2,16,1,22,8,2,2,2,9,1,3,4,3,0,0,0,1,1,1,0,0,0,1,3,1,2,1,2,4,1,2,3,3,0,joy,4,3,210161,"When my fiancee travelled 2000 Km to visit me, and I hadn't seen 
her for 4 months.",1,
21016,1,2,16,1,22,8,2,2,2,9,2,4,1,3,1,0,0,0,0,0,0,0,0,3,1,3,0,3,2,1,3,2,0,0,0,fear,1,3,210162,"I was beaten up at a private New Year's party once, through no 
fault of mine.",1,
21016,1,2,16,1,22,8,2,2,2,9,3,2,1,2,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,4,3,2,1,2,0,anger,1,2,210163,"I felt unfairly treated at an airport, being told to use a 
different counter (for domestic traffic only).",1,
21016,1,2,16,1,22,8,2,2,2,9,4,4,4,2,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,4,0,0,2,1,0,sadness,4,2,210164,When my grandmother died.,1,
